epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,3.166268709146581,0.04991223372297643,3.1337073802948,0.075,0.001,39.190343141555786
2,3.029143100666209,0.07233108144860503,3.098051118850708,0.1,0.001,29.78627324104309
3,3.006643435401374,0.06518767006483174,3.1386280059814453,0.025,0.001,28.307725429534912
4,2.9978493084839735,0.07323356070526695,3.0933694362640383,0.1,0.001,29.579072952270508
5,2.9794576857327284,0.08701502104503996,3.182311201095581,0.125,0.001,30.650073051452637
6,2.9799884789362903,0.06193313054461551,3.1283191204071046,0.075,0.001,30.188820123672485
7,2.9977260313892815,0.09195867474311752,3.1455498695373536,0.025,0.001,25.874351024627686
8,2.980257158595804,0.10746158763535463,3.11194486618042,0.1,0.001,22.072333335876465
9,2.968409740529354,0.07048779524655426,3.1467425346374513,0.05,0.001,21.517929553985596
10,2.9310386824946835,0.0870379775116669,3.212517833709717,0.075,0.001,21.073835372924805
11,2.946493583832872,0.07211449317852754,3.1639667987823485,0.05,0.001,19.70570206642151
12,2.899909558454396,0.09620511247302431,3.1918109893798827,0.05,0.001,19.232775926589966
13,2.89636140412064,0.11635057665802989,3.1973132610321047,0.05,0.001,20.431881189346313
14,2.9405478030019463,0.08541339975723285,3.250055170059204,0.025,0.001,20.799930334091187
15,2.9379224460836837,0.0785738216367638,3.2357097625732423,0.05,0.001,18.985227584838867
16,2.864939535963592,0.09631314092211032,3.1898990154266356,0.075,0.001,20.740755319595337
17,2.9301914886275737,0.08918451496294172,3.173251438140869,0.05,0.001,19.103736400604248
18,2.861898812072537,0.11817749996046394,3.2351312160491945,0.1,0.001,33.963353872299194
19,2.8923826974715103,0.11484936596158837,3.3027037620544433,0.025,0.001,30.411514282226562
20,2.9022986369110395,0.09339243324690043,3.194086265563965,0.075,0.001,27.68199872970581
21,2.8590396727430876,0.1264358718551731,3.3228882789611816,0.025,0.001,30.62207841873169
22,2.8417617540223903,0.14246239580990677,3.189100456237793,0.05,0.001,29.020070552825928
23,2.865958721151849,0.1208513146779702,3.220486211776733,0.125,0.001,28.373973608016968
24,2.8573051798400155,0.14241079484194832,3.1746811866760254,0.075,0.001,31.08958601951599
25,2.9266349139371752,0.11929354275120556,3.180207395553589,0.05,0.001,30.54776692390442
26,2.8477409756014134,0.12296996144434671,3.1724098205566404,0.075,0.001,31.037688970565796
27,2.864066447126922,0.12499298566167912,3.171123504638672,0.075,0.001,28.528825283050537
28,2.8129246008904625,0.1077912688696054,3.3328875064849854,0.1,0.001,30.596949577331543
29,2.82090418372674,0.1028665522098401,3.254158544540405,0.05,0.001,28.381935834884644
30,2.8497697662968204,0.10698610613090394,3.217459774017334,0.025,0.001,25.97016954421997
31,2.842353601591282,0.1273093599914559,3.212349462509155,0.075,0.001,28.517249822616577
32,2.8040602410574094,0.14527577242381023,3.3070120811462402,0.025,0.001,30.193992137908936
33,2.8538712483446744,0.11229759224187985,3.371166706085205,0.05,0.001,30.994306564331055
34,2.80813397276458,0.15253364289572027,3.368587112426758,0.1,0.001,30.740939378738403
35,2.8465102001389058,0.08503615006322596,3.3540602684020997,0.05,0.001,28.426680088043213
36,2.8368909212085307,0.13176131436210892,3.269307327270508,0.05,0.001,28.01244616508484
37,2.818432863289711,0.14860041193407705,3.2960031509399412,0.05,0.001,29.630757331848145
38,2.8293524624612094,0.11038426552634319,3.2691540241241457,0.05,0.001,29.947070837020874
39,2.810245181711929,0.12112687414098681,3.2512041568756103,0.025,0.001,29.279645681381226
40,2.8419768177502527,0.13439052626348436,3.403479290008545,0.075,0.001,31.789429903030396
41,2.7853268627871834,0.1234040257679199,3.247722339630127,0.075,0.001,30.180565118789673
42,2.8019463315394253,0.134102649635518,3.313490056991577,0.025,0.001,28.301546096801758
43,2.7940225058822272,0.14486235815293944,3.332767295837402,0.075,0.001,21.336536169052124
44,2.844246024769064,0.11760294285499465,3.255555772781372,0.05,0.001,21.06111764907837
