epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.3962687608358024,0.11711711711711711,2.4318644046783446,0.2,0.0005,7.312183380126953
2,1.9981597908982285,0.2972972972972973,2.2194007873535155,0.3,0.0005,5.609714031219482
3,1.7184648685627155,0.4954954954954955,2.312024736404419,0.2,0.0005,6.1402833461761475
4,1.6443917021021113,0.5675675675675675,2.365027141571045,0.25,0.0005,5.9702911376953125
5,1.5045207062283077,0.5315315315315315,2.2359727382659913,0.4,0.0005,6.481996297836304
6,1.368711737899093,0.6576576576576577,2.4109936237335203,0.3,0.0005,6.070527076721191
7,1.4366223232166186,0.6396396396396397,2.1609133958816527,0.35,0.0005,6.179923057556152
8,1.3406129227028236,0.6756756756756757,2.399672293663025,0.2,0.0005,6.3189098834991455
9,1.2843879300194818,0.6936936936936937,2.398068332672119,0.35,0.0005,6.28680419921875
10,1.2779515068810265,0.6936936936936937,2.502773571014404,0.2,0.0005,5.6501688957214355
11,1.2374149410574287,0.7387387387387387,2.5025880336761475,0.3,0.0005,5.885296106338501
12,1.1492854968921558,0.7837837837837838,2.2798779010772705,0.35,0.0005,6.284434795379639
13,1.1090181700818174,0.7747747747747747,2.568073844909668,0.3,0.0005,5.563943147659302
14,1.1077289860527795,0.7747747747747747,2.3222593307495116,0.35,0.0005,5.369365692138672
15,1.114612722182059,0.8018018018018018,2.5401610374450683,0.3,0.0005,5.384376049041748
16,1.028041665618484,0.8018018018018018,2.519616794586182,0.2,0.0005,6.3736748695373535
17,1.0091139776212674,0.8468468468468469,2.5294631481170655,0.35,0.0005,6.378782749176025
18,0.9850191275278727,0.8288288288288288,2.483255457878113,0.35,0.0005,5.281869173049927
19,0.9824661011094445,0.8288288288288288,2.3485631465911867,0.35,0.0005,6.369715690612793
20,0.9725852463696454,0.8288288288288288,2.5016721963882445,0.25,0.0005,6.180539846420288
21,0.9662864831116822,0.7927927927927928,2.760323238372803,0.3,0.0005,5.973190069198608
22,0.9314274347580231,0.8198198198198198,2.4124920845031737,0.3,0.0005,5.8802642822265625
23,0.9089204942857897,0.8288288288288288,3.2237276077270507,0.35,0.0005,5.575153827667236
24,0.9110426070453884,0.8648648648648649,2.3923211097717285,0.35,0.0005,5.6829118728637695
25,0.9494442832362544,0.8558558558558559,2.7474295616149904,0.35,0.0005,6.2817933559417725
26,0.9569487421362249,0.8198198198198198,2.383019781112671,0.4,0.0005,6.185010671615601
27,0.8422882207879075,0.9009009009009009,2.209489846229553,0.3,0.0005,6.385218620300293
