epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,3.0837801248541377,0.009478672985781991,3.037540006637573,0.0,0.001,22.765175342559814
2,3.025707422274549,0.052132701421800945,3.020017957687378,0.075,0.001,22.392857789993286
3,2.978370066502648,0.05687203791469194,3.027289056777954,0.05,0.001,21.901313066482544
4,2.9402425176159466,0.09004739336492891,3.130644416809082,0.025,0.001,22.376611948013306
5,2.937132235386925,0.07582938388625593,3.105882501602173,0.1,0.001,22.80406951904297
6,2.9359545470414004,0.07582938388625593,3.116564893722534,0.025,0.001,21.32754611968994
7,2.9253930729147384,0.0947867298578199,3.0826954364776613,0.05,0.001,19.58846402168274
8,2.9217828777729054,0.10426540284360189,3.0672210216522218,0.05,0.001,19.49664306640625
9,2.8973471237019903,0.08530805687203792,3.147854471206665,0.075,0.001,20.17042064666748
10,2.809051795028397,0.0947867298578199,3.2122688770294188,0.05,0.001,20.715824365615845
11,2.7848975737512958,0.13744075829383887,3.2460677146911623,0.075,0.001,20.27008581161499
12,2.8203444910275426,0.11374407582938388,3.2392626285552977,0.05,0.001,19.676791429519653
13,2.7424415027925755,0.11374407582938388,3.274225378036499,0.05,0.001,20.551255464553833
14,2.7539363280291806,0.12796208530805686,3.2565935611724854,0.075,0.001,20.387563705444336
15,2.746973724726817,0.11848341232227488,3.336599826812744,0.075,0.001,20.08678698539734
16,2.7122586406237708,0.11848341232227488,3.271117401123047,0.05,0.001,20.003325700759888
17,2.6988262237530747,0.14218009478672985,3.3248332500457765,0.05,0.001,19.39067244529724
18,2.7058536294512274,0.13744075829383887,3.264119100570679,0.075,0.001,20.110751390457153
19,2.732819551540212,0.13270142180094788,3.2183881282806395,0.05,0.001,19.753371000289917
20,2.6391246431811726,0.13744075829383887,3.420624542236328,0.05,0.001,20.281931161880493
21,2.661655074612224,0.13744075829383887,3.4533615589141844,0.05,0.001,20.10123062133789
22,2.60959836770008,0.13270142180094788,3.431064224243164,0.075,0.001,19.19698166847229
23,2.652684459189103,0.11848341232227488,3.4610888004302978,0.05,0.001,20.86558771133423
24,2.6547528612670175,0.11848341232227488,3.442964267730713,0.075,0.001,20.40121603012085
25,2.6212647503586175,0.13270142180094788,3.5024506568908693,0.075,0.001,20.68354868888855
26,2.606963972344783,0.13270142180094788,3.4960246086120605,0.075,0.001,19.347014665603638
27,2.588416885990667,0.17061611374407584,3.5360946655273438,0.05,0.001,20.413020610809326
28,2.54168576877829,0.15165876777251186,3.58008074760437,0.075,0.001,20.20281171798706
29,2.61690613330823,0.13744075829383887,3.5657022476196287,0.05,0.001,20.15743589401245
30,2.5297815460729374,0.18009478672985782,3.4816951751708984,0.075,0.001,18.825071573257446
31,2.4965345723934083,0.15639810426540285,3.533171463012695,0.075,0.001,19.48970866203308
32,2.4887398611312794,0.14218009478672985,3.597692918777466,0.075,0.001,19.391695261001587
33,2.503235246332901,0.17535545023696683,3.5913005828857423,0.05,0.001,20.169989109039307
34,2.506714654759773,0.14218009478672985,3.712331008911133,0.05,0.001,27.9929940700531
35,2.5051255847605485,0.16113744075829384,3.6658520221710207,0.075,0.001,49.10058045387268
36,2.4999847592900712,0.15639810426540285,3.628834581375122,0.05,0.001,26.36810278892517
37,2.515616888118581,0.15639810426540285,3.702132558822632,0.05,0.001,32.77250099182129
38,2.544937075031877,0.17061611374407584,3.659926652908325,0.075,0.001,30.120240926742554
39,2.506812990559221,0.16113744075829384,3.5675050735473635,0.075,0.001,29.9709370136261
40,2.483676624524085,0.13744075829383887,3.6469040870666505,0.05,0.001,30.22265601158142
41,2.443639830955397,0.17061611374407584,3.7897758007049562,0.05,0.001,29.57571506500244
42,2.4469092773600214,0.14218009478672985,3.6784579277038576,0.05,0.001,28.986387014389038
