epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,3.341433597401985,0.052132701421800945,3.140936803817749,0.025,0.001,10.898338794708252
2,3.035189708827231,0.07582938388625593,3.2052048683166503,0.1,0.001,10.805992126464844
3,2.9959224004881078,0.09004739336492891,3.1900779724121096,0.0,0.001,11.98352861404419
4,2.984476533546267,0.05687203791469194,3.1019312858581545,0.15,0.001,12.282777786254883
5,2.9554516500771326,0.08056872037914692,3.4438889503479,0.075,0.001,12.13597583770752
6,2.960883759774303,0.08530805687203792,3.240432357788086,0.075,0.001,10.48772382736206
7,2.9006101463643295,0.10900473933649289,3.360890340805054,0.05,0.001,10.98923397064209
8,2.843667604346976,0.13270142180094788,3.35296368598938,0.075,0.001,11.084089279174805
9,2.857304472493899,0.08530805687203792,3.21671347618103,0.075,0.001,9.88937497138977
10,2.8453427852612534,0.0947867298578199,3.331092691421509,0.075,0.001,10.292672872543335
11,2.8407382162826322,0.14218009478672985,3.341218900680542,0.025,0.001,11.884805679321289
12,2.816393991217229,0.11374407582938388,3.4163703441619875,0.1,0.001,10.205055713653564
13,2.8101387600198175,0.0947867298578199,3.530722141265869,0.05,0.001,11.370207786560059
14,2.716109384292675,0.18009478672985782,3.5681891441345215,0.05,0.001,10.083455562591553
15,2.762866188564572,0.11848341232227488,3.4160411834716795,0.025,0.001,10.004355669021606
16,2.817499598055654,0.11374407582938388,3.409264612197876,0.05,0.001,10.897311925888062
17,2.815104574953775,0.0947867298578199,3.379656457901001,0.05,0.001,11.569282054901123
18,2.759381547358364,0.16113744075829384,3.529840278625488,0.05,0.001,9.701926231384277
19,2.719930373096918,0.0995260663507109,3.60585732460022,0.025,0.001,9.688356876373291
20,2.7836454231027177,0.12796208530805686,3.52854528427124,0.05,0.001,10.094586372375488
21,2.7857778117555014,0.14691943127962084,3.5441989421844484,0.05,0.001,10.890330076217651
22,2.7350725020277555,0.12796208530805686,3.541676664352417,0.05,0.001,11.893448829650879
23,2.771841427726203,0.1895734597156398,3.5181597232818604,0.05,0.001,10.089233160018921
24,2.780621682298127,0.14218009478672985,3.710842800140381,0.025,0.001,10.197993278503418
25,2.792332153184719,0.08530805687203792,3.5539804458618165,0.025,0.001,9.886027336120605
26,2.787755614773357,0.12322274881516587,3.490963172912598,0.075,0.001,9.680624723434448
27,2.7723714548264633,0.13270142180094788,3.4499766349792482,0.075,0.001,9.797681093215942
28,2.698726365916537,0.14691943127962084,3.4964919567108153,0.05,0.001,9.786573648452759
29,2.697849183285971,0.0995260663507109,3.502686595916748,0.05,0.001,9.98739218711853
30,2.6820265614025964,0.14691943127962084,3.665029191970825,0.05,0.001,9.790844202041626
31,2.6995903711183376,0.14218009478672985,3.698512077331543,0.05,0.001,9.891292810440063
32,2.734371880219446,0.14218009478672985,3.8037164211273193,0.075,0.001,9.896605014801025
33,2.6662966990357893,0.17535545023696683,3.7124747753143312,0.05,0.001,9.59557318687439
34,2.6415172730576937,0.13270142180094788,3.6544559955596925,0.05,0.001,9.893721103668213
35,2.6238241862346774,0.1848341232227488,3.51806845664978,0.1,0.001,9.872892141342163
36,2.677725261986538,0.14218009478672985,3.7150786399841307,0.075,0.001,9.483516216278076
37,2.676180985301592,0.14218009478672985,4.007087182998657,0.075,0.001,10.276053428649902
38,2.7043258443262905,0.16113744075829384,3.6888354301452635,0.025,0.001,10.102154731750488
39,2.677214414587518,0.12796208530805686,3.6634754180908202,0.05,0.001,10.076652526855469
40,2.6433745119808973,0.18009478672985782,3.8439824104309084,0.025,0.001,15.7835054397583
41,2.6370474094463185,0.13270142180094788,3.6778955459594727,0.05,0.001,13.017218351364136
42,2.667602282564787,0.14218009478672985,3.958750677108765,0.1,0.001,14.282332420349121
43,2.6759542820012965,0.12796208530805686,3.746754026412964,0.05,0.001,12.979993343353271
44,2.620631049594608,0.1895734597156398,3.8654561042785645,0.05,0.001,12.015217065811157
