epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.3067961834572457,0.09009009009009009,2.3038315773010254,0.1,0.000499986292341378,2.5012688636779785
2,2.303814512115341,0.0990990990990991,2.3030457496643066,0.1,0.0004999451708687113,2.076511859893799
3,2.302695761929761,0.0990990990990991,2.302917003631592,0.15,0.0004998766400914329,1.991610050201416
4,2.2931296911325543,0.13513513513513514,2.3022295951843263,0.15,0.0004997807075247146,1.878404140472412
5,2.2920292240005358,0.13513513513513514,2.3021243095397947,0.1,0.0004996573836886435,2.190480947494507
6,2.2714302239117323,0.14414414414414414,2.300949287414551,0.1,0.0004995066821070679,2.1914825439453125
7,2.2122105413729005,0.1981981981981982,2.3270506858825684,0.1,0.0004993286193061145,2.089731216430664
8,2.073993105072159,0.24324324324324326,2.468702697753906,0.15,0.0004991232148123761,2.0904061794281006
9,2.0118303148596137,0.23423423423423423,2.4253700256347654,0.1,0.00049889049115077,1.890960693359375
10,1.9437230191789232,0.23423423423423423,2.367393684387207,0.15,0.0004986304738420684,2.1928133964538574
11,1.8591093308216817,0.3153153153153153,2.444735622406006,0.1,0.0004983431914000992,2.189862012863159
12,1.8015378928399302,0.2702702702702703,2.3202465534210206,0.1,0.0004980286753286196,2.189833164215088
13,1.8002049708151602,0.2972972972972973,2.483406591415405,0.1,0.000497686960117861,1.8949458599090576
14,1.791498106879157,0.3063063063063063,2.2505560398101805,0.25,0.0004973180832407472,2.1876046657562256
15,1.738051968651849,0.3333333333333333,2.2178261280059814,0.15,0.0004969220851487845,1.9796419143676758
16,1.6629613949371889,0.40540540540540543,2.172391986846924,0.15,0.0004964990092676263,2.0916152000427246
17,1.6427044417407062,0.40540540540540543,2.1784870624542236,0.15,0.0004960489019923105,2.090329885482788
18,1.6090490216607447,0.40540540540540543,2.0297878265380858,0.15,0.0004955718126821723,2.0849270820617676
19,1.607464380092449,0.32432432432432434,1.9838993072509765,0.2,0.0004950677936554306,2.000706195831299
20,1.5517963031390767,0.40540540540540543,2.2643340587615968,0.1,0.0004945369001834515,2.1883416175842285
