epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.3854408972972148,0.05966846138548399,2.316890811920166,0.15,0.001,10.495012521743774
2,2.293104410171509,0.16239913624959132,2.334851837158203,0.1,0.001,10.395086288452148
3,2.235741716247421,0.16989094760767567,2.369448757171631,0.1,0.001,10.291216850280762
4,2.252280944102519,0.12225395436912612,2.3733334064483644,0.05,0.001,9.681192398071289
5,2.198140608297812,0.1900148958141944,2.3800821781158445,0.05,0.001,9.869110107421875
6,2.158905250532133,0.2355239591724158,2.3587571144104005,0.05,0.001,9.982108354568481
7,2.1651295112059996,0.17947179646006708,2.346282482147217,0.05,0.001,10.278388261795044
8,2.186154322581248,0.1827645595513207,2.3936644077301024,0.15,0.001,9.903021335601807
9,2.1970812415217496,0.19653960893738914,2.413763427734375,0.05,0.001,9.656202554702759
10,2.2203913390099466,0.17728097417874913,2.39178204536438,0.05,0.001,10.080371141433716
11,2.168056934803456,0.21356519236205454,2.4215485095977782,0.05,0.001,10.57513952255249
12,2.1566045864208325,0.22150467883013375,2.4394275188446044,0.1,0.001,10.388819456100464
13,2.130368640830925,0.242853532569293,2.4364741325378416,0.1,0.001,9.89422059059143
14,2.1229457962620364,0.20007734854931053,2.4049221515655517,0.05,0.001,10.186322212219238
15,2.1163859539203815,0.23590468204401663,2.3730852127075197,0.1,0.001,9.80248475074768
16,2.127356812760637,0.1932608929003297,2.3737417697906493,0.15,0.001,10.272098779678345
17,2.1345862440160803,0.21889208462318951,2.4047028541564943,0.05,0.001,9.909940004348755
18,2.084977149963379,0.2388410708391318,2.462710428237915,0.05,0.001,10.394323348999023
19,2.1262111792693266,0.23700653966118373,2.4285765171051024,0.1,0.001,9.884397029876709
20,2.087250249879854,0.22148281973823536,2.4234272956848146,0.15,0.001,10.371893405914307
21,2.151259656424995,0.16627542289540018,2.3988440990448,0.1,0.001,10.189007997512817
22,2.1354850584322267,0.2530836032501297,2.398081111907959,0.1,0.001,9.805601835250854
23,2.0442057182122997,0.28032576310414836,2.4473111152648928,0.1,0.001,10.694329738616943
24,2.091243185438551,0.19304897480990887,2.485259675979614,0.1,0.001,10.47291898727417
25,2.1231298360738666,0.2436767117795343,2.4397748947143554,0.05,0.001,9.591489553451538
26,2.0886012927905933,0.21315461148897008,2.417108154296875,0.05,0.001,10.366758823394775
27,2.0970470733470745,0.2132839315052535,2.5273850917816163,0.05,0.001,9.903276681900024
28,2.119140739913459,0.25386983580584604,2.3675247192382813,0.15,0.001,10.24242639541626
29,2.1169383611764996,0.2097040612199835,2.404522943496704,0.1,0.001,10.493360042572021
30,2.0884171283996857,0.2149654483582456,2.384803533554077,0.1,0.001,10.267688989639282
31,2.057066333186519,0.25995642079831816,2.4383938789367674,0.05,0.001,10.601625680923462
32,2.093860471570814,0.15302394148649223,2.5499051094055174,0.1,0.001,10.591531991958618
