epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.485330832971109,0.07477237501879533,2.6959084272384644,0.1,0.001,17.668351411819458
2,2.336101044405688,0.12613175714957697,2.477520799636841,0.05,0.001,15.80905795097351
3,2.258148498363323,0.1609283373356863,2.2814852237701415,0.1,0.001,17.22195029258728
4,2.2771408106829667,0.12556489463181095,2.373680257797241,0.2,0.001,16.103949069976807
5,2.2280830434850745,0.14731101257736923,2.278872036933899,0.2,0.001,16.2505145072937
6,2.2351004175237708,0.1462145718926416,2.439440393447876,0.05,0.001,17.194358587265015
7,2.1623528626588016,0.16024164267054483,2.3499337673187255,0.2,0.001,15.601621627807617
8,2.244258957940179,0.13805347178159996,2.46014461517334,0.15,0.001,17.2757351398468
9,2.255311615832217,0.11461114531323847,2.6173775672912596,0.1,0.001,15.3574059009552
10,2.271895917686256,0.1338471182076888,2.3860044479370117,0.15,0.001,15.384368181228638
11,2.206859150448361,0.23277834157882638,2.469763469696045,0.1,0.001,15.181551218032837
12,2.212243806134473,0.20430740727503435,2.3536874771118166,0.1,0.001,16.522257328033447
13,2.236039251894564,0.17625306404719557,2.3943403244018553,0.05,0.001,15.422698974609375
14,2.1687464757008597,0.1921401756895416,2.351362419128418,0.05,0.001,15.419167757034302
15,2.215189920889365,0.1990772686281982,2.6954901695251463,0.05,0.001,14.051554441452026
16,2.198484841767732,0.20836055823673272,2.460128974914551,0.15,0.001,14.995137691497803
17,2.1895132945464537,0.19164455549097695,2.5680587768554686,0.1,0.001,16.08711886405945
18,2.1400207485164606,0.2584294238052723,2.5055744647979736,0.1,0.001,17.183863878250122
19,2.126379666027722,0.20848753078150514,2.633392333984375,0.05,0.001,14.90901255607605
20,2.113562064127879,0.2269229800110767,2.6707470417022705,0.05,0.001,14.95405626296997
21,2.2250450344773025,0.14407902646873694,2.417278599739075,0.1,0.001,16.188162565231323
22,2.185085232193406,0.19160470450958417,2.5972405433654786,0.05,0.001,15.191252708435059
23,2.1606148835775016,0.22722482313382106,2.5353519439697267,0.05,0.001,15.189020872116089
24,2.155315901782062,0.18721658859240514,2.683256196975708,0.1,0.001,14.505274057388306
25,2.1130113666122026,0.21504906390292022,2.530408334732056,0.1,0.001,15.190988540649414
26,2.16749247559556,0.19128993879459882,2.4783761978149412,0.15,0.001,15.693403959274292
27,2.1424845038233578,0.2202078242045348,2.399631381034851,0.15,0.001,12.998972654342651
28,2.181910849906303,0.18425392870779383,2.3177873373031614,0.25,0.001,14.207106351852417
