epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.3237040279147863,0.10810810810810811,2.286237096786499,0.2,0.0005,6.352797269821167
2,2.30463457537127,0.09009009009009009,2.2955421447753905,0.2,0.0005,4.931031703948975
3,2.302617513381683,0.12612612612612611,2.285700273513794,0.2,0.0005,4.99600887298584
4,2.268285777117755,0.11711711711711711,2.284027099609375,0.1,0.0005,4.94321346282959
5,2.2635040777223603,0.15315315315315314,2.2930804252624513,0.15,0.0005,5.049631595611572
6,2.2624482700416633,0.13513513513513514,2.2962037086486817,0.05,0.0005,5.078758716583252
7,2.2286718149442932,0.18018018018018017,2.2838348865509035,0.2,0.0005,5.165619611740112
8,2.2513247610212446,0.17117117117117117,2.279499912261963,0.1,0.0005,4.967985153198242
9,2.2380288184226096,0.17117117117117117,2.2847622871398925,0.2,0.0005,5.145013809204102
10,2.206516384004473,0.16216216216216217,2.2753308773040772,0.15,0.0005,5.389041900634766
11,2.1774897897565686,0.22522522522522523,2.2757447719573975,0.15,0.0005,5.140681505203247
12,2.1913926300701796,0.17117117117117117,2.2757129669189453,0.1,0.0005,5.192215442657471
13,2.1808486092198,0.2072072072072072,2.2877341747283935,0.15,0.0005,5.295642137527466
14,2.1956622836826085,0.15315315315315314,2.2817140579223634,0.3,0.0005,5.185073137283325
15,2.1643206793982706,0.1981981981981982,2.3087964057922363,0.25,0.0005,5.39477801322937
16,2.196467101036965,0.21621621621621623,2.29203405380249,0.1,0.0005,5.082781791687012
17,2.149042086558299,0.2072072072072072,2.2901766777038572,0.2,0.0005,4.994771957397461
18,2.166171320923814,0.23423423423423423,2.3093121528625487,0.2,0.0005,4.986815690994263
19,2.1519977874584026,0.17117117117117117,2.2999468564987184,0.25,0.0005,5.095887184143066
20,2.1446344573218545,0.23423423423423423,2.2751842498779298,0.2,0.0005,5.088286638259888
21,2.1440741392943234,0.24324324324324326,2.2555798053741456,0.1,0.0005,4.950405120849609
22,2.1395408419875412,0.27927927927927926,2.3038170099258424,0.1,0.0005,5.11121940612793
23,2.1346636613210044,0.23423423423423423,2.3112029314041136,0.2,0.0005,4.990231037139893
24,2.1025704048775338,0.2702702702702703,2.2841021060943603,0.2,0.0005,4.989777565002441
25,2.0975156131091417,0.21621621621621623,2.2933833360672,0.2,0.0005,4.992327690124512
26,2.108850509196788,0.2702702702702703,2.3558279991149904,0.1,0.0005,5.086507081985474
27,2.0875835160951355,0.23423423423423423,2.3005748748779298,0.2,0.0005,4.9941112995147705
28,2.119078367680043,0.22522522522522523,2.3364405393600465,0.2,0.0005,5.182838678359985
29,2.1291333447705516,0.25225225225225223,2.318526291847229,0.15,0.0005,4.99522066116333
30,2.0659467551085324,0.2972972972972973,2.331467890739441,0.25,0.0005,4.998650074005127
31,2.0898945159740276,0.2702702702702703,2.281928563117981,0.2,0.0005,4.9835357666015625
32,2.1358212672912322,0.1981981981981982,2.3182819843292237,0.15,0.0005,4.989842653274536
33,2.088837559158738,0.3153153153153153,2.296733045578003,0.2,0.0005,4.988816499710083
34,2.1112792405996235,0.22522522522522523,2.303566241264343,0.15,0.0005,5.090788125991821
35,2.171744353062398,0.23423423423423423,2.317369246482849,0.15,0.0005,4.9939281940460205
36,2.0776717641332128,0.2972972972972973,2.351509714126587,0.15,0.0005,5.2786946296691895
37,2.041781932384044,0.25225225225225223,2.3279789447784425,0.2,0.0005,4.997554302215576
38,2.0802268015371785,0.2072072072072072,2.3487187147140505,0.05,0.0005,5.087508678436279
39,2.023042777637104,0.23423423423423423,2.294075059890747,0.1,0.0005,5.191446542739868
40,2.1052756932404666,0.23423423423423423,2.314835786819458,0.1,0.0005,5.187863349914551
41,2.033389512483064,0.24324324324324326,2.2933903694152833,0.15,0.0005,4.98701810836792
42,2.0233823802020097,0.3153153153153153,2.3088240146636965,0.2,0.0005,5.082239627838135
