epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,3.0675316162018977,0.024360757667864743,3.0344500064849855,0.075,0.001,20.543135166168213
2,3.0063748133691,0.05480077214335618,3.069448184967041,0.05,0.001,20.05548596382141
3,2.9709688080430596,0.08163709443936913,3.0736804962158204,0.05,0.001,18.969512939453125
4,2.949981930131596,0.09286265181812303,3.0795600414276123,0.075,0.001,20.159823894500732
5,2.970946237374256,0.09146738908373085,3.00704665184021,0.1,0.001,19.941256284713745
6,2.960368792592632,0.0733744613961457,3.0584708213806153,0.075,0.001,19.736983060836792
7,2.9387802094644844,0.08493457224875721,3.1081326961517335,0.025,0.001,20.185524940490723
8,2.8818271069730064,0.10967560895618286,3.096574640274048,0.075,0.001,19.545618772506714
9,2.906347090599096,0.12264234754467995,3.117292642593384,0.05,0.001,19.455589532852173
10,2.886156660685607,0.08760307720318584,3.0817962169647215,0.075,0.001,18.681458473205566
11,2.883280976688692,0.08515207078806675,3.0931516170501707,0.075,0.001,19.187145471572876
12,2.8672176469558788,0.0711716315178869,3.10626335144043,0.075,0.001,19.344451427459717
13,2.8488925475079867,0.12775336484492678,3.083238410949707,0.075,0.001,19.892552375793457
14,2.8917952996294645,0.10058259308088931,3.1378658294677733,0.05,0.001,20.410354375839233
15,2.838495238697359,0.12476675641543054,3.1625021934509276,0.075,0.001,20.17055082321167
16,2.8284424899313687,0.14219142119785644,3.1514614105224608,0.075,0.001,20.092864990234375
17,2.785098892817565,0.14907676790049643,3.1820507049560547,0.075,0.001,19.239039182662964
18,2.8154392084239217,0.11912019777193836,3.2143766403198244,0.075,0.001,19.573859930038452
19,2.777705530419734,0.13855128954597354,3.0893389225006103,0.1,0.001,19.871431589126587
20,2.822390034300456,0.10337749192649878,3.192600202560425,0.05,0.001,20.000948429107666
21,2.8528682428513656,0.12739346958771117,3.184116840362549,0.05,0.001,18.799635410308838
22,2.8263954042823394,0.12289393609543053,3.188565492630005,0.05,0.001,19.248281717300415
23,2.8132756818527294,0.1464436816810821,3.1543936252593996,0.075,0.001,19.882523775100708
24,2.7788850967352987,0.14022216341092017,3.1700233459472655,0.075,0.001,19.564141511917114
25,2.7605388842487786,0.1199508680866019,3.174886417388916,0.075,0.001,19.15778398513794
26,2.762582086273844,0.13453620015058082,3.2164422988891603,0.075,0.001,18.49028515815735
27,2.7989993999354645,0.13279975726399904,3.211276960372925,0.075,0.001,19.623435497283936
28,2.7810589928197635,0.165961446393734,3.2207323551177978,0.075,0.001,19.564483165740967
29,2.739464600504292,0.13365916513118686,3.2121557235717773,0.025,0.001,18.91781449317932
30,2.7693560451127905,0.12305866379347967,3.2216803550720217,0.025,0.001,19.949822425842285
31,2.777883261865914,0.1351852077394555,3.2029897689819338,0.075,0.001,19.439108848571777
32,2.779301615122935,0.13753322933971168,3.2102454662323,0.075,0.001,18.76852536201477
33,2.8105081856533247,0.10118918534832162,3.1765323638916017,0.075,0.001,18.99518609046936
34,2.753158573855721,0.1277313016222348,3.260067272186279,0.075,0.001,19.663915395736694
35,2.7822210845224102,0.15346631783778394,3.2386849403381346,0.1,0.001,19.678231716156006
36,2.76366451905237,0.12463510520168111,3.213767147064209,0.075,0.001,19.13145875930786
37,2.7844561762154383,0.12493714301000244,3.246965503692627,0.05,0.001,19.48698592185974
38,2.748133340718057,0.14519769919563255,3.230952739715576,0.075,0.001,19.075827836990356
39,2.755057691962798,0.13430753591173206,3.2317176818847657,0.075,0.001,20.00881266593933
40,2.7494794497557726,0.1489912421068343,3.2269214153289796,0.075,0.001,19.67093849182129
41,2.722433990776821,0.1280454666850211,3.2609736919403076,0.1,0.001,19.510841131210327
42,2.7255221543153882,0.15030443566311308,3.2435675621032716,0.075,0.001,18.955255031585693
43,2.7336652911669836,0.15901032015598388,3.2492676734924317,0.075,0.001,18.08420467376709
44,2.711807511994059,0.14945878829339188,3.227716493606567,0.1,0.001,18.90825390815735
45,2.7769441028341864,0.0878915030238127,3.2741469383239745,0.05,0.001,19.584880828857422
