epoch,train_loss,train_acc,val_loss,val_acc,lr,time_s
1,2.317744035978575,0.04504504504504504,2.3036449432373045,0.1,0.0009999383162408303,2.422030448913574
2,2.3022721243334248,0.10810810810810811,2.3018378257751464,0.1,0.0009997532801828658,2.0672757625579834
3,2.2883981369637154,0.14414414414414414,2.2993353366851808,0.15,0.0009994449374809851,2.0792829990386963
4,2.2296274674905314,0.1981981981981982,2.395234203338623,0.05,0.0009990133642141358,1.8497281074523926
5,2.157697403753126,0.23423423423423423,2.448461723327637,0.1,0.000998458666866564,2.0913889408111572
6,2.077846277941455,0.25225225225225223,2.3197476863861084,0.15,0.00099778098230154,2.082810401916504
7,1.944459759437286,0.26126126126126126,2.4805115699768066,0.1,0.0009969804777275899,1.9840362071990967
8,1.8563241002795932,0.36036036036036034,2.2552878856658936,0.15,0.000996057350657239,1.9872074127197266
9,1.7872247932193515,0.2882882882882883,2.1740660190582277,0.1,0.0009950118288582787,1.9908010959625244
10,1.7339850997065638,0.35135135135135137,1.9975585460662841,0.2,0.0009938441702975688,1.8914947509765625
11,1.6014379316622072,0.38738738738738737,2.147726631164551,0.2,0.000992554663077387,2.064469814300537
12,1.571688268635724,0.3783783783783784,2.0479390144348146,0.15,0.0009911436253643444,2.090937614440918
13,1.4966154377739709,0.4954954954954955,2.0889643669128417,0.1,0.0009896114053108828,1.8899292945861816
14,1.4838158407726803,0.46846846846846846,2.2922441482543947,0.15,0.0009879583809693736,1.8898074626922607
15,1.5398285356727806,0.4594594594594595,1.9934469223022462,0.3,0.0009861849601988382,1.6897056102752686
16,1.522907712438085,0.4144144144144144,2.257792663574219,0.15,0.0009842915805643154,1.779799222946167
17,1.3783474988765545,0.46846846846846846,1.9574370861053467,0.2,0.000982278709228899,1.979280710220337
18,1.309297787176596,0.5405405405405406,2.183958911895752,0.1,0.0009801468428384714,1.8900883197784424
19,1.246230986741212,0.5405405405405406,2.255426597595215,0.15,0.0009778965073991648,1.891066551208496
20,1.2866223180616223,0.5225225225225225,1.9942851066589355,0.2,0.0009755282581475766,2.090181827545166
21,1.1212281310880505,0.5765765765765766,2.0031666278839113,0.3,0.0009730426794137723,1.9902064800262451
22,1.0831635288290076,0.6216216216216216,2.010319232940674,0.25,0.0009704403844771124,2.0908775329589844
23,1.050308285532771,0.5855855855855856,2.0948394298553468,0.15,0.0009677220154149334,2.090799570083618
24,1.0441104796555665,0.6396396396396397,2.04801459312439,0.3,0.0009648882429441253,1.9959163665771484
25,1.0010989394273844,0.6396396396396397,2.096531343460083,0.3,0.000961939766255643,2.0879271030426025
26,0.9649480108742241,0.6666666666666666,2.4081732273101806,0.25,0.0009588773128419901,2.096433401107788
27,1.096516010460553,0.5495495495495496,2.016729974746704,0.2,0.0009557016383177221,2.184840202331543
28,0.8783942031430768,0.6666666666666666,2.045958089828491,0.4,0.0009524135262330093,2.086852550506592
29,0.9097476290152954,0.6846846846846847,1.918887972831726,0.35,0.0009490137878803073,1.8796603679656982
30,0.8717230880582655,0.7027027027027027,2.610892391204834,0.25,0.0009455032620941834,2.190446376800537
31,0.8408009393795116,0.6846846846846847,2.364908504486084,0.25,0.0009418828150443463,2.0922091007232666
32,0.7503853934305208,0.7207207207207207,1.8336527824401856,0.4,0.0009381533400219311,2.189014434814453
33,0.6664193825678782,0.7747747747747747,2.0127703189849853,0.35,0.0009343157572190951,1.8920302391052246
34,0.7063469441087397,0.7387387387387387,2.2174806594848633,0.25,0.0009303710135019713,2.189044952392578
35,0.7329998526487265,0.7387387387387387,2.377667999267578,0.3,0.0009263200821770456,2.09101939201355
36,0.6783605652886469,0.7837837837837838,2.458962249755859,0.3,0.000922163962751007,1.9906914234161377
37,0.6070855638465366,0.7837837837837838,2.3586987018585206,0.3,0.0009179036806841347,2.092061996459961
38,0.5870787807413049,0.7927927927927928,2.2555277347564697,0.35,0.0009135402871372803,2.0896620750427246
39,0.5692342033794334,0.8288288288288288,2.3780001640319823,0.3,0.0009090748587125112,1.9906086921691895
40,0.522164599852519,0.8468468468468469,2.4505731582641603,0.25,0.0009045084971874732,1.8904788494110107
41,0.4653804989548417,0.8558558558558559,2.5712096214294435,0.4,0.0008998423292435448,2.092231035232544
42,0.4634052251910304,0.8468468468468469,2.4711034297943115,0.4,0.0008950775061878446,1.8897626399993896
43,0.4561955171662408,0.8468468468468469,2.472340202331543,0.35,0.0008902152036691643,1.990563154220581
44,0.4388130105830528,0.8378378378378378,2.7937295913696287,0.3,0.000885256621387894,2.190302610397339
45,0.40357782926645364,0.8738738738738738,2.183264207839966,0.35,0.0008802029828000149,1.9923665523529053
46,0.3969682549034153,0.9009009009009009,2.3851083278656007,0.45,0.0008750555348152292,2.101651191711426
47,0.31178118650977676,0.8738738738738738,2.635891342163086,0.35,0.0008698155474893041,1.9732720851898193
48,0.2931425355307691,0.918918918918919,2.8674612998962403,0.35,0.0008644843137107051,1.9921691417694092
49,0.34720050187798235,0.9009009009009009,2.5596735000610353,0.4,0.0008590631488815938,2.1835176944732666
50,0.38909815923050717,0.8828828828828829,2.8036611080169678,0.35,0.0008535533905932731,2.086467742919922
51,0.3392040978546615,0.8558558558558559,2.3262654304504395,0.35,0.0008479563982961564,2.0855512619018555
